2012-08-06 00:00:00;4.0;1.0;0.0;2.0;7.0;0.0;0.0;2.0;12.0;3.0;4.0;3
2012-08-13 00:00:00;2.0;0.0;0.0;1.0;16.0;1.0;0.0;11.0;26.0;0.0;11.0;1
2012-08-20 00:00:00;3.0;1.0;1.0;5.0;17.0;0.0;0.0;11.0;29.0;9.0;12.0;4
2012-08-27 00:00:00;12.0;0.0;1.0;0.0;18.0;0.0;1.0;12.0;9.0;7.0;12.0;4
2012-09-03 00:00:00;16.0;2.0;1.0;6.0;14.0;3.0;0.0;10.0;16.0;5.0;11.0;6
2012-09-10 00:00:00;7.0;1.0;1.0;2.0;16.0;0.0;0.0;13.0;29.0;4.0;10.0;2
2012-09-17 00:00:00;10.0;3.0;1.0;5.0;27.0;1.0;0.0;7.0;16.0;3.0;14.0;5
2012-09-24 00:00:00;12.0;1.0;5.0;4.0;14.0;0.0;0.0;9.0;17.0;2.0;6.0;5
2012-10-01 00:00:00;18.0;5.0;2.0;5.0;40.0;1.0;1.0;20.0;24.0;4.0;20.0;3
2012-10-08 00:00:00;15.0;3.0;4.0;3.0;18.0;0.0;0.0;14.0;19.0;6.0;9.0;3
2012-10-15 00:00:00;11.0;0.0;5.0;0.0;16.0;2.0;0.0;4.0;20.0;4.0;2.0;1
2012-10-22 00:00:00;11.0;1.0;6.0;2.0;20.0;0.0;0.0;8.0;16.0;10.0;9.0;8
2012-10-29 00:00:00;9.0;4.0;0.0;1.0;12.0;0.0;0.0;2.0;21.0;3.0;8.0;8
2012-11-05 00:00:00;6.0;2.0;6.0;8.0;23.0;0.0;0.0;7.0;18.0;11.0;9.0;10
2012-11-12 00:00:00;7.0;0.0;2.0;4.0;13.0;0.0;0.0;10.0;26.0;10.0;7.0;5
2012-11-19 00:00:00;6.0;0.0;0.0;3.0;19.0;0.0;0.0;9.0;23.0;5.0;12.0;11
2012-11-26 00:00:00;8.0;2.0;1.0;3.0;23.0;4.0;0.0;9.0;14.0;1.0;6.0;9
2012-12-03 00:00:00;11.0;1.0;2.0;3.0;30.0;0.0;0.0;5.0;8.0;2.0;7.0;6
2012-12-10 00:00:00;10.0;1.0;1.0;2.0;18.0;1.0;0.0;5.0;16.0;9.0;15.0;12
2012-12-17 00:00:00;4.0;4.0;7.0;0.0;11.0;0.0;0.0;4.0;12.0;3.0;7.0;15
2012-12-24 00:00:00;11.0;0.0;3.0;4.0;27.0;1.0;0.0;8.0;11.0;8.0;4.0;11
2012-12-31 00:00:00;10.0;1.0;3.0;0.0;22.0;1.0;0.0;7.0;19.0;12.0;9.0;10
2013-01-07 00:00:00;14.0;0.0;10.0;5.0;20.0;0.0;1.0;4.0;12.0;10.0;9.0;27
2013-01-14 00:00:00;7.0;2.0;18.0;3.0;23.0;1.0;2.0;16.0;21.0;10.0;10.0;45
2013-01-21 00:00:00;6.0;2.0;2.0;5.0;21.0;1.0;0.0;8.0;17.0;5.0;13.0;34
2013-01-28 00:00:00;6.0;2.0;5.0;6.0;16.0;0.0;0.0;5.0;24.0;7.0;7.0;79
2013-02-04 00:00:00;4.0;0.0;1.0;3.0;21.0;0.0;0.0;12.0;15.0;10.0;7.0;86
2013-02-11 00:00:00;7.0;1.0;1.0;2.0;14.0;2.0;1.0;10.0;14.0;6.0;15.0;134
2013-02-18 00:00:00;15.0;0.0;3.0;3.0;20.0;0.0;0.0;5.0;15.0;4.0;8.0;139
2013-02-25 00:00:00;8.0;2.0;6.0;3.0;28.0;0.0;0.0;11.0;23.0;5.0;7.0;158
2013-03-04 00:00:00;7.0;2.0;1.0;7.0;24.0;1.0;0.0;6.0;29.0;12.0;7.0;143
